year,month,day,mean_temp_fl,mean_temp_fn,pred_mean_temp_fl,max_temp_fl,min_temp_fl,max_temp_fn,min_temp_fn,pred_max_temp_fl,pred_min_temp_fl
2009,9,22,12.4167,12.6,12.41671,17.4848,7.19293,17.9,7.3,17.48478,7.192925
2009,9,23,14.2701,14.4,14.27011,23.6507,4.64641,23.9,4.8,23.65067,4.646411
2009,9,24,13.2404,13.4,13.24044,19.6428,6.68362,20,6.8,19.64284,6.683623
2009,9,25,10.3574,10.6,10.35737,19.129,1.38687,19.5,1.6,19.12902,1.386873
2009,9,26,11.593,11.8,11.59297,15.5322,7.49851,16,7.6,15.53225,7.498507
2009,9,27,6.23869,6.6,6.238686,13.6825,-1.36336,14.2,-1.1,13.68248,-1.363362
2009,9,28,5.41495,5.8,5.41495,7.31106,3.32222,8,3.5,7.31106,3.322224
2009,9,29,1.39924,1.9,1.399235,2.68664,0.062686,3.5,0.3,2.686642,0.0626859
2009,9,30,3.45858,3.9,3.458576,9.77742,-2.89127,10.4,-2.6,9.777416,-2.89127
2009,10,1,0.8844,1.4,0.8844,4.74194,-3.09499,5.5,-2.8,4.741939,-3.094991
2009,10,2,1.70814,2.2,1.708136,5.25576,-1.87266,6,-1.6,5.255764,-1.872665
2009,10,3,2.73781,3.2,2.737807,6.59171,-1.2615,7.3,-1,6.591707,-1.261501
2009,10,4,1.39924,1.9,1.399235,7.82488,-5.03034,8.5,-4.7,7.824885,-5.030342
2009,10,5,1.5022,2,1.502202,4.53641,-1.66894,5.3,-1.4,4.53641,-1.668944
2009,10,6,1.70814,2.2,1.708136,3.71429,-0.446617,4.5,-0.2,3.714291,-0.4466169
2009,10,7,-2.30758,-1.7,-2.307578,-0.910128,-3.60429,0,-3.3,-0.9101276,-3.604294
2009,10,8,-5.19066,-4.5,-5.190655,-2.65713,-7.67872,-1.7,-7.3,-2.65713,-7.678717
2009,10,9,-7.5589,-6.8,-7.558897,-2.75989,-12.1606,-1.8,-11.7,-2.759895,-12.16058
2009,10,10,-4.57285,-3.9,-4.572853,-2.55437,-6.45639,-1.6,-6.1,-2.554365,-6.45639
2009,10,11,-8.4856,-7.7,-8.4856,-2.34884,-14.5034,-1.4,-14,-2.348835,-14.50338
2009,10,12,-5.29362,-4.6,-5.293622,-3.17095,-7.37314,-2.2,-7,-3.170954,-7.373135
2009,10,13,-9.20637,-8.4,-9.206369,-5.74008,-12.568,-4.7,-12.1,-5.740076,-12.56802
2009,10,14,-8.7945,-8,-8.794502,-1.52672,-15.9294,-0.6,-15.4,-1.526717,-15.92942
2009,10,15,-6.01439,-5.3,-6.014392,1.3507,-13.1792,2.2,-12.7,1.350699,-13.17919
2009,10,16,-4.77879,-4.1,-4.778787,0.73411,-10.1234,1.6,-9.7,0.7341101,-10.12337
2009,10,17,2.73781,3.2,2.737807,10.0857,-4.72476,10.7,-4.4,10.08571,-4.724761
2009,10,18,0.266598,0.8,0.2665978,1.76176,-1.2615,2.6,-1,1.761758,-1.261501
2009,10,19,0.678466,1.2,0.678466,1.65899,-0.344756,2.5,-0.1,1.658994,-0.3447564
2009,10,20,-0.042303,0.5,-0.0423033,1.45346,-1.66894,2.3,-1.4,1.453464,-1.668944
2009,10,21,0.8844,1.4,0.8844,2.48111,-0.752199,3.3,-0.5,2.481112,-0.7521986
2009,10,22,0.472532,1,0.4725319,2.07005,-1.2615,2.9,-1,2.070053,-1.261501
2009,10,23,-0.351204,0.2,-0.3512045,0.73411,-1.56708,1.6,-1.3,0.7341101,-1.567083
2009,10,24,3.04671,3.5,3.046708,10.1885,-4.21546,10.8,-3.9,10.18848,-4.215458
2009,10,25,0.472532,1,0.4725319,6.28341,-5.33592,7,-5,6.283412,-5.335924
2009,10,26,0.266598,0.8,0.2665978,2.78941,-2.28011,3.6,-2,2.789407,-2.280107
2009,10,27,0.266598,0.8,0.2665978,1.24793,-0.752199,2.1,-0.5,1.247934,-0.7521986
2009,10,28,-0.042303,0.5,-0.0423033,4.53641,-4.6229,5.3,-4.3,4.53641,-4.6229
2009,10,29,-2.51351,-1.9,-2.513512,-1.11566,-3.90988,-0.2,-3.6,-1.115657,-3.909876
2009,10,30,-1.68978,-1.1,-1.689776,-1.21842,-2.07639,-0.3,-1.8,-1.218422,-2.076386
2009,10,31,-5.39659,-4.7,-5.396589,-2.14331,-8.4936,-1.2,-8.1,-2.143306,-8.493602
2009,11,1,-11.1627,-10.3,-11.16274,-8.0009,-14.1978,-6.9,-13.7,-8.000902,-14.19779
2009,11,2,-9.51527,-8.7,-9.515271,-8.82302,-10.0215,-7.7,-9.6,-8.823021,-10.02151
2009,11,3,-12.6043,-11.7,-12.60428,-8.51473,-16.4387,-7.4,-15.9,-8.514727,-16.43872
2009,11,4,-10.0301,-9.2,-10.03011,-9.13132,-10.7345,-8,-10.3,-9.131315,-10.73453
2009,11,5,-10.1331,-9.3,-10.13307,-9.23408,-10.8364,-8.1,-10.4,-9.234081,-10.83639
2009,11,6,-10.0301,-9.2,-10.03011,-6.04837,-13.7904,-5,-13.3,-6.04837,-13.79035
2009,11,7,-10.0301,-9.2,-10.03011,-5.32902,-14.5034,-4.3,-14,-5.329016,-14.50338
2009,11,8,-8.58857,-7.8,-8.588568,-3.06819,-13.9941,-2.1,-13.5,-3.068189,-13.99407
2009,11,9,-13.531,-12.6,-13.53099,-9.95343,-16.8462,-8.8,-16.3,-9.953435,-16.84617
2009,11,10,-13.3251,-12.4,-13.32505,-8.92579,-17.4573,-7.8,-16.9,-8.925786,-17.45733
2009,11,11,-12.8102,-11.9,-12.81022,-6.45943,-18.8834,-5.4,-18.3,-6.45943,-18.88338
2009,11,12,-8.58857,-7.8,-8.588568,-3.47925,-13.4848,-2.5,-13,-3.479249,-13.48477
2009,11,13,-7.8678,-7.1,-7.867798,-2.55437,-13.0773,-1.6,-12.6,-2.554365,-13.07733
2009,11,14,-6.63219,-5.9,-6.632194,1.96729,-15.0127,2.8,-14.5,1.967288,-15.01268
2009,11,15,-5.49956,-4.8,-5.499557,3.20047,-14.0959,4,-13.6,3.200466,-14.09593
2009,11,16,-14.6636,-13.7,-14.66362,-12.2143,-16.948,-11,-16.4,-12.21426,-16.94803
2009,11,17,-11.5746,-10.7,-11.57461,-10.57,-12.3643,-9.4,-11.9,-10.57002,-12.3643
2009,11,18,-14.1488,-13.2,-14.14879,-8.72026,-19.2908,-7.6,-18.7,-8.720256,-19.29082
2009,11,19,-14.2518,-13.3,-14.25175,-10.8783,-17.3555,-9.7,-16.8,-10.87832,-17.35547
2009,11,20,-17.7526,-16.7,-17.75264,-14.9889,-20.2076,-13.7,-19.6,-14.98891,-20.20757
2009,11,21,-16.8259,-15.8,-16.82593,-12.0087,-21.4299,-10.8,-20.8,-12.00873,-21.42989
2009,11,22,-22.4891,-21.3,-22.48912,-19.2023,-25.5043,-17.8,-24.8,-19.20227,-25.50431
2009,11,23,-21.4594,-20.3,-21.45945,-16.6332,-25.9118,-15.3,-25.2,-16.63315,-25.91176
2009,11,24,-14.6636,-13.7,-14.66362,-11.4949,-17.6611,-10.3,-17.1,-11.49491,-17.66105
2009,11,25,-15.0755,-14.1,-15.07549,-11.4949,-18.3741,-10.3,-17.8,-11.49491,-18.37407
2009,11,26,-13.9429,-13,-13.94285,-10.57,-17.1518,-9.4,-16.6,-10.57002,-17.15175
2009,11,27,-14.3547,-13.4,-14.35472,-10.57,-17.9666,-9.4,-17.4,-10.57002,-17.96663
2009,11,28,-16.0022,-15,-16.0022,-11.8032,-19.902,-10.6,-19.3,-11.8032,-19.90198
2009,11,29,-18.6793,-17.6,-18.67934,-13.7557,-23.3652,-12.5,-22.7,-13.75573,-23.36524
2009,11,30,-10.442,-9.6,-10.44197,-0.910128,-19.6983,0,-19.1,-0.9101276,-19.69826
2009,12,1,-14.7666,-13.8,-14.76659,-11.3921,-17.9666,-10.2,-17.4,-11.39214,-17.96663
2009,12,2,-15.3844,-14.4,-15.38439,-11.7004,-18.8834,-10.5,-18.3,-11.70044,-18.88338
2009,12,3,-5.70549,-5,-5.705491,0.52858,-11.7531,1.4,-11.3,0.5285803,-11.75314
2009,12,4,-6.63219,-5.9,-6.632194,0.323051,-13.4848,1.2,-13,0.3230507,-13.48477
2009,12,5,-15.3844,-14.4,-15.38439,-9.13132,-21.328,-8,-20.7,-9.131315,-21.32803
2009,12,6,-22.5921,-21.4,-22.59208,-18.4829,-26.4211,-17.1,-25.7,-18.48292,-26.42106
2009,12,7,-11.7805,-10.9,-11.78055,-5.63731,-17.7629,-4.6,-17.2,-5.637311,-17.76291
2009,12,8,-13.428,-12.5,-13.42802,-11.2894,-15.3183,-10.1,-14.8,-11.28938,-15.31826
2009,12,9,-10.7509,-9.9,-10.75088,-8.3092,-12.9755,-7.2,-12.5,-8.309196,-12.97547
2009,12,10,-12.9132,-12,-12.91318,-10.3645,-15.2164,-9.2,-14.7,-10.36449,-15.2164
2009,12,11,-21.2535,-20.1,-21.25351,-16.0166,-26.2173,-14.7,-25.5,-16.01656,-26.21734
2009,12,12,-33.7125,-32.2,-33.71253,-27.0124,-39.8667,-25.4,-38.9,-27.0124,-39.86666
2009,12,13,-39.2727,-37.6,-39.27274,-36.364,-41.7001,-34.5,-40.7,-36.364,-41.70015
2009,12,14,-38.8609,-37.2,-38.86088,-35.6446,-41.4964,-33.8,-40.5,-35.64465,-41.49643
2009,12,15,-36.5956,-35,-36.5956,-32.9728,-39.6629,-31.2,-38.7,-32.97276,-39.66293
2009,12,16,-33.3007,-31.8,-33.30066,-29.8898,-36.3015,-28.2,-35.4,-29.88982,-36.30154
2009,12,17,-28.3582,-27,-28.35824,-25.4709,-30.9029,-23.9,-30.1,-25.47093,-30.90293
2009,12,18,-21.6654,-20.5,-21.66538,-17.4553,-25.6062,-16.1,-24.9,-17.45527,-25.60618
2009,12,19,-14.3547,-13.4,-14.35472,-5.74008,-22.7541,-4.7,-22.1,-5.740076,-22.75408
2009,12,20,-21.1505,-20,-21.15055,-15.5027,-26.5229,-14.2,-25.8,-15.50274,-26.52292
2009,12,21,-29.079,-27.7,-29.07901,-25.5737,-32.2271,-24,-31.4,-25.57369,-32.22711
2009,12,22,-30.6235,-29.2,-30.62352,-26.4986,-34.3662,-24.9,-33.5,-26.49858,-34.36618
2009,12,23,-28.1523,-26.8,-28.15231,-23.8267,-32.0234,-22.3,-31.2,-23.82669,-32.02339
2009,12,24,-21.9743,-20.8,-21.97428,-19.6133,-24.0783,-18.2,-23.4,-19.61333,-24.07827
2009,12,25,-17.5467,-16.5,-17.5467,-12.7281,-22.1429,-11.5,-21.5,-12.72809,-22.14292
2009,12,26,-13.3251,-12.4,-13.32505,-11.1866,-15.2164,-10,-14.7,-11.18661,-15.2164
2009,12,27,-16.517,-15.5,-16.51703,-16.0166,-16.8462,-14.7,-16.3,-16.01656,-16.84617
2009,12,28,-17.6497,-16.6,-17.64967,-17.2497,-17.7629,-15.9,-17.2,-17.24974,-17.76291
2009,12,29,-19.0912,-18,-19.09121,-18.2774,-19.5964,-16.9,-19,-18.27739,-19.5964
2009,12,30,-25.4752,-24.2,-25.47516,-20.2299,-30.3936,-18.8,-29.6,-20.22992,-30.39362
2009,12,31,-32.9918,-31.5,-32.99176,-29.8898,-35.5885,-28.2,-34.7,-29.88982,-35.58851
2010,1,1,-30.2116,-28.8,-30.21165,-23.8267,-36.1997,-22.3,-35.3,-23.82669,-36.19967
2010,1,2,-28.7701,-27.4,-28.77011,-23.9295,-33.1439,-22.4,-32.3,-23.92945,-33.14386
2010,1,3,-31.3443,-29.9,-31.34428,-28.3483,-33.9587,-26.7,-33.1,-28.34834,-33.95874
2010,1,4,-29.7998,-28.4,-29.79978,-26.4986,-32.6346,-24.9,-31.8,-26.49858,-32.63456
2010,1,5,-30.6235,-29.2,-30.62352,-26.9096,-33.8569,-25.3,-33,-26.90963,-33.85688
2010,1,6,-28.976,-27.6,-28.97604,-25.9848,-31.6159,-24.4,-30.8,-25.98475,-31.61595
2010,1,7,-23.6218,-22.4,-23.62176,-19.7161,-27.1341,-18.3,-26.4,-19.71609,-27.13408
2010,1,8,-14.7666,-13.8,-14.76659,-8.92579,-20.4113,-7.8,-19.8,-8.925786,-20.41129
2010,1,9,-16.9289,-15.9,-16.9289,-14.9889,-18.6797,-13.7,-18.1,-14.98891,-18.67966
2010,1,10,-19.812,-18.7,-19.81198,-18.894,-20.5131,-17.5,-19.9,-18.89398,-20.51315
2010,1,11,-24.9603,-23.7,-24.96033,-21.3603,-28.1527,-19.9,-27.4,-21.36033,-28.15269
2010,1,12,-27.8434,-26.5,-27.8434,-27.5262,-27.7452,-25.9,-27,-27.52622,-27.74525
2010,1,13,-26.093,-24.8,-26.09296,-25.0599,-26.7266,-23.5,-26,-25.05987,-26.72664
2010,1,14,-25.6,-22.9,-24.13659,-20.6,-30.6,-20.6,-25.1,-22.07969,-25.8099
2010,1,15,-20.4298,-19.3,-20.42978,-18.7912,-21.7355,-17.4,-21.1,-18.79121,-21.73548
2010,1,16,-22.0772,-20.9,-22.07725,-19.0995,-24.6894,-17.7,-24,-19.09951,-24.68943
2010,1,17,-19.9149,-18.8,-19.91494,-16.8387,-22.6522,-15.5,-22,-16.83868,-22.65222
2010,1,18,-21.6,-19.1,-20.22384,-18.8,-24.4,-14.9,-23.3,-16.22209,-23.97641
2010,1,19,-19.1,-15.6,-16.62,-17.5,-20.6,-14.6,-16.5,-15.9138,-17.04989
2010,1,20,-16.3,-14,-14.97252,-14.8,-17.7,-12.9,-15,-14.16679,-15.52198
2010,1,21,-14.1,-13.6,-14.56066,-12.6,-15.6,-12,-15.2,-13.24191,-15.7257
2010,1,22,-12.1924,-11.3,-12.19241,-11.4949,-12.6699,-10.3,-12.2,-11.49491,-12.66988
2010,1,23,-14.5607,-13.6,-14.56066,-13.2419,-15.7257,-12,-15.2,-13.24191,-15.7257
2010,1,24,-16.3111,-15.3,-16.3111,-15.811,-16.5406,-14.5,-16,-15.81103,-16.54059
2010,1,25,-20.3,-19.1,-20.22384,-17.7,-22.8,-14.6,-23.5,-15.9138,-24.18013
2010,1,26,-23.4,-24.2,-25.47516,-19.3,-27.5,-19.5,-28.9,-20.94927,-29.6806
2010,1,27,-21.1,-21.3,-22.48912,-17,-25.2,-16,-26.6,-17.3525,-27.33781
2010,1,28,-21.4,-20.4,-21.56241,-14.8,-27.9,-15.3,-25.5,-16.63315,-26.21734
2010,1,29,-15.5903,-14.6,-15.59033,-15.0917,-15.9294,-13.8,-15.4,-15.09168,-15.92942
2010,1,30,-19.0912,-18,-19.09121,-16.6332,-21.328,-15.3,-20.7,-16.63315,-21.32803
2010,1,31,-20.9446,-19.8,-20.94461,-20.0244,-21.6336,-18.6,-21,-20.02439,-21.63361
2010,2,1,-19.3,-17.3,-18.37044,-17.9,-20.7,-15.5,-19,-16.83868,-19.5964
2010,2,2,-18.7,-20,-21.15055,-16.2,-21.1,-15.9,-24.1,-17.24974,-24.79129
2010,2,3,-18.2,-18.3,-19.40011,-15.9,-20.4,-16.6,-19.9,-17.96909,-20.51315
2010,2,4,-21.1,-18,-19.09121,-18.6,-23.5,-13.5,-22.5,-14.78338,-23.16152
2010,2,5,-20.5327,-19.4,-20.53274,-17.558,-23.2634,-16.2,-22.6,-17.55803,-23.26338
2010,2,6,-16.3111,-15.3,-16.3111,-14.1668,-18.2722,-12.9,-17.7,-14.16679,-18.27222
2010,2,7,-14.5607,-13.6,-14.56066,-10.0562,-18.7815,-8.9,-18.2,-10.0562,-18.78152
2010,2,8,-15.3844,-14.4,-15.38439,-8.61749,-21.9392,-7.5,-21.3,-8.617492,-21.9392
2010,2,9,-13.2221,-12.3,-13.22208,-5.84284,-20.3094,-4.8,-19.7,-5.842841,-20.30943
2010,2,10,-15.2,-12.4,-13.32505,-10.2,-20.1,-4.5,-20.2,-5.534546,-20.81873
2010,2,11,-20.2,-13.2,-14.14879,-15.1,-25.3,-7.7,-18.6,-8.823021,-19.18896
2010,2,12,-16.517,-15.5,-16.51703,-12.8309,-20.0038,-11.6,-19.4,-12.83085,-20.00385
2010,2,13,-13.3251,-12.4,-13.32505,-6.04837,-20.4113,-5,-19.8,-6.04837,-20.41129
2010,2,14,-12.0894,-11.2,-12.08945,-7.07602,-16.948,-6,-16.4,-7.076019,-16.94803
2010,2,15,-9.6,-8.6,-9.412305,-2.1,-17.1,-0.7,-16.5,-1.629482,-17.04989
2010,2,16,-10.8,-11.8,-12.70725,-5.9,-15.6,-6.1,-17.4,-7.178783,-17.96663
2010,2,17,-4.6,-7.5,-8.279667,6,-15.2,1.4,-16.4,0.5285803,-16.94803
2010,2,18,-6,-4.2,-4.881754,1.4,-13.3,3.6,-11.9,2.789407,-12.3643
2010,2,19,-7.25,-6.5,-7.249996,1.0424,-15.3183,1.9,-14.8,1.042405,-15.31826
2010,2,20,-6.32329,-5.6,-6.323293,3.0977,-15.522,3.9,-15,3.097702,-15.52198
2010,2,21,-8.58857,-7.8,-8.588568,-4.1986,-12.8736,-3.2,-12.4,-4.198603,-12.87361
2010,2,22,-13.3,-11.2,-12.08945,-9,-17.5,-8.9,-13.4,-10.0562,-13.89221
2010,2,23,-11.9,-12.4,-13.32505,-9.4,-14.4,-7.4,-17.4,-8.514727,-17.96663
2010,2,24,-12.9,-12.4,-13.32505,-12.1,-13.7,-9.7,-15,-10.87832,-15.52198
2010,2,25,-17.6,-12.8,-13.73692,-16.7,-18.5,-10.8,-14.8,-12.00873,-15.31826
2010,2,26,-10.339,-9.5,-10.33901,-6.87049,-13.6885,-5.8,-13.2,-6.870489,-13.68849
2010,2,27,-10.339,-9.5,-10.33901,-4.81519,-15.7257,-3.8,-15.2,-4.815192,-15.7257
2010,2,28,-11.3687,-10.5,-11.36868,-1.93778,-20.615,-1,-20,-1.937776,-20.61501
2010,3,1,-11.2,-7.2,-7.970765,-1.3,-21.1,-0.5,-13.9,-1.423952,-14.40151
2010,3,2,-3.9,-0.2,-0.7630726,2.2,-10,8.7,-9,8.030415,-9.410347
2010,3,3,1,2,1.502202,9.3,-7.4,9.4,-5.5,8.749768,-5.845227
2010,3,4,-0.2,-1.5,-2.101644,8.4,-8.7,6,-9,5.255764,-9.410347
2010,3,5,-1.38087,-0.8,-1.380875,5.97512,-8.59546,6.7,-8.2,5.975117,-8.595462
2010,3,6,-1.79274,-1.2,-1.792743,2.58388,-6.04895,3.4,-5.7,2.583878,-6.048948
2010,3,7,-4.4,-1.6,-2.204611,2.7,-11.4,4,-7.2,3.200466,-7.576856
2010,3,8,-3.7,-2.7,-3.337249,6.2,-13.6,3.1,-8.5,2.275583,-8.901044
2010,3,9,-2,-3,-3.64615,5.7,-9.7,6.8,-12.8,6.077882,-13.28105
2010,3,10,-8.4,-1.2,-1.792743,-0.1,-16.6,5.2,-7.5,4.433644,-7.882438
2010,3,11,-2.20461,-1.6,-2.204611,5.05023,-9.30849,5.8,-8.9,5.050234,-9.308486
2010,3,12,-3.02835,-2.4,-3.028348,3.91982,-9.91965,4.7,-9.5,3.91982,-9.919649
2010,3,13,-0.763073,-0.2,-0.7630726,7.82488,-9.30849,8.5,-8.9,7.824885,-9.308486
2010,3,14,-1.27791,-0.7,-1.277908,6.18065,-8.69732,6.9,-8.3,6.180647,-8.697323
2010,3,15,-1.4,5.6,5.209016,11.1,-13.9,13.1,-2,12.55207,-2.280107
2010,3,16,-3.3,1.7,1.193301,-1.5,-5.1,9.7,-6.4,9.058063,-6.761972
2010,3,17,-12.3,-4.4,-5.087688,-11.5,-13,3.5,-12.3,2.686642,-12.77175
2010,3,18,-11.3,-11.8,-12.70725,-3.4,-19.1,-5,-18.5,-6.04837,-19.0871
2010,3,19,-6.52923,-5.8,-6.529227,2.58388,-15.4201,3.4,-14.9,2.583878,-15.42012
2010,3,20,-8.07373,-7.3,-8.073732,-2.04054,-13.8922,-1.1,-13.4,-2.040541,-13.89221
2010,3,21,-15.3844,-14.4,-15.38439,-11.906,-18.5778,-10.7,-18,-11.90597,-18.5778
2010,3,22,-18.4,-14.1,-15.07549,-6.3,-30.4,-7.7,-20.4,-8.823021,-21.02245
2010,3,23,-19.5,-12.9,-13.83989,-12.6,-26.4,-9.9,-15.8,-11.08385,-16.33686
2010,3,24,-15,-13.2,-14.14879,-12.6,-17.4,-8.7,-17.7,-9.85067,-18.27222
2010,3,25,-14.1,-11,-11.88351,-12,-16.1,-9.3,-12.7,-10.46726,-13.17919
2010,3,26,-13.3251,-12.4,-13.32505,-7.89814,-18.4759,-6.8,-17.9,-7.898138,-18.47594
2010,3,27,-1.58681,-1,-1.586809,10.394,-13.3829,11,-12.9,10.39401,-13.38291
2010,3,28,6.65055,7,6.650554,12.141,0.979431,12.7,1.2,12.14101,0.979431
2010,3,29,1.6,1.5,0.9873671,12.2,-9,9.5,-6.5,8.852533,-6.863832
2010,3,30,0.4,1.6,1.090334,1.5,-0.7,2.9,0.2,2.070053,-0.0391747
2010,3,31,0.5,1.2,0.678466,6.9,-6,6,-3.6,5.255764,-3.909876
2010,4,1,0.678466,1.2,0.678466,9.16083,-7.88244,9.8,-7.5,9.160828,-7.882438
2010,4,2,0.163631,0.7,0.1636307,8.33871,-8.08616,9,-7.7,8.338709,-8.086159
2010,4,3,0.8844,1.4,0.8844,5.153,-3.50243,5.9,-3.2,5.152999,-3.502434
2010,4,4,2.32594,2.8,2.325938,5.46129,-0.854059,6.2,-0.6,5.461293,-0.8540592
2010,4,5,4,3.8,3.355609,11.6,-3.7,10.4,-2.8,9.777416,-3.094991
2010,4,6,3.8,5.5,5.106049,13.6,-6,13.4,-2.5,12.86036,-2.78941
2010,4,7,5.3,3.2,2.737807,10,0.6,9.4,-3.1,8.749768,-3.400573
2010,4,8,0.1,2.2,1.708136,4.5,-4.3,7.3,-2.9,6.591707,-3.196852
2010,4,9,-3.44022,-2.8,-3.440216,0.220286,-6.96569,1.1,-6.6,0.2202858,-6.965693
2010,4,10,-6.22033,-5.5,-6.220326,-4.81519,-7.475,-3.8,-7.1,-4.815192,-7.474996
2010,4,11,-5.39659,-4.7,-5.396589,-1.93778,-8.79918,-1,-8.4,-1.937776,-8.799183
2010,4,12,-4.4,-0.9,-1.483842,3.4,-12.1,5.5,-7.3,4.741939,-7.678717
2010,4,13,2.1,5.8,5.41495,13.9,-9.7,14.4,-2.8,13.88801,-3.094991
2010,4,14,7.3,7,6.650554,14.3,0.3,15.1,-1.2,14.60737,-1.465223
2010,4,15,8.9,10.2,9.945499,20.3,-2.5,21.1,-0.8,20.77326,-1.05778
2010,4,16,8.7099,9,8.709895,19.3345,-1.97453,19.7,-1.7,19.33455,-1.974525
2010,4,17,7.06242,7.4,7.062423,15.1212,-1.15964,15.6,-0.9,15.12119,-1.159641
2010,4,18,9.73957,10,9.739566,18.2041,1.18315,18.6,1.4,18.20414,1.183152
2010,4,19,8.7,11.6,11.38704,20.4,-3.1,23.7,-0.6,23.44514,-0.8540592
2010,4,20,11.4,13.9,13.75528,22.9,-0.1,25.7,2,25.50044,1.794315
2010,4,21,9.4,11.9,11.69594,16.6,2.2,17.7,6,17.27925,5.868738
2010,4,22,8.9,7.9,7.577258,15.9,1.8,14.1,1.6,13.57972,1.386873
2010,4,23,6.44462,6.8,6.444621,14.1963,-1.36336,14.7,-1.1,14.19631,-1.363362
2010,4,24,3.56154,4,3.561543,8.44147,-1.46522,9.1,-1.2,8.441474,-1.465223
2010,4,25,3.56154,4,3.561543,11.6272,-4.6229,12.2,-4.3,11.62718,-4.6229
2010,4,26,4.3,6,5.620884,13.4,-4.9,14.2,-2.3,13.68248,-2.585689
2010,4,27,5.9,6.2,5.826818,15.4,-3.7,14.2,-1.8,13.68248,-2.076386
2010,4,28,6.5,7.8,7.474291,15.7,-2.8,14.7,0.8,14.19631,0.5719887
2010,4,29,8.2,7.2,6.856488,19.3,-3,16.8,-2.5,16.35437,-2.78941
2010,4,30,7.26836,7.6,7.268356,16.3544,-1.97453,16.8,-1.7,16.35437,-1.974525
2010,5,1,10.2544,10.5,10.2544,15.0184,5.35944,15.5,5.5,15.01842,5.359435
2010,5,2,3.87044,4.3,3.870444,7.2083,0.368268,7.9,0.6,7.208296,0.3682676
2010,5,3,0.2,-0.6,-1.174941,1.8,-1.4,1.1,-2.3,0.2202858,-2.585689
2010,5,4,2.2,-1,-1.586809,8.2,-3.8,3.4,-5.3,2.583878,-5.641506
2010,5,5,5,2.8,2.325938,12.6,-2.7,8.2,-2.6,7.51659,-2.89127
2010,5,6,5.3,3.6,3.149675,12.3,-1.7,11.3,-4.1,10.7023,-4.419179
2010,5,7,5.00308,5.4,5.003082,13.477,-3.50243,14,-3.2,13.47695,-3.502434
2010,5,8,7.06242,7.4,7.062423,15.4295,-1.46522,15.9,-1.2,15.42948,-1.465223
2010,5,9,5.82682,6.2,5.826818,13.1687,-1.66894,13.7,-1.4,13.16866,-1.668944
2010,5,10,4.9,7.2,6.856488,12.9,-3.1,16.6,-2.3,16.14884,-2.585689
2010,5,11,10.5,10.4,10.15143,20.6,0.3,20.2,0.6,19.84837,0.3682676
2010,5,12,10.7,11,10.76924,19.3,2.1,20.1,1.9,19.74561,1.692455
2010,5,13,11.6,10.8,10.5633,18.2,5,18.1,3.4,17.69031,3.220363
2010,5,14,9.43066,9.7,9.430664,17.8958,0.77571,18.3,1,17.89584,0.7757098
2010,5,15,11.1811,11.4,11.1811,21.9037,0.266407,22.2,0.5,21.90367,0.266407
2010,5,16,13.7553,13.9,13.75528,19.0263,8.21153,19.4,8.3,19.02625,8.211532
2010,5,17,13.4,12,11.79891,23.1,3.7,22.4,1.5,22.1092,1.285013
2010,5,18,15.6,15,14.88792,20.8,10.4,20.2,9.7,19.84837,9.637579
2010,5,19,6.7,8.8,8.503962,7.7,5.7,12.1,5.5,11.52442,5.359435
2010,5,20,6.8,7.3,6.959455,9.1,4.4,10.5,4,9.880181,3.831527
2010,5,21,7.57726,7.9,7.577258,10.7023,4.34083,11.3,4.5,10.7023,4.340829
2010,5,22,9.0188,9.3,9.018797,14.9157,2.91478,15.4,3.1,14.91566,2.914782
2010,5,23,7.68022,8,7.680225,15.1212,0.062686,15.6,0.3,15.12119,0.0626859
2010,5,24,10.0485,10.3,10.04847,15.224,4.64641,15.7,4.8,15.22395,4.646411
2010,5,25,10.8,9.5,9.22473,20.9,0.6,18.8,0.1,18.40966,-0.1410352
2010,5,26,11.5,11.8,11.59297,22.9,0,21,2.5,20.67049,2.303618
2010,5,27,13,12.7,12.51968,23.9,2.1,21.6,3.8,21.28708,3.627805
2010,5,28,12.7256,12.9,12.72561,21.9037,3.42408,22.2,3.6,21.90367,3.424084
2010,5,29,13.1375,13.3,13.13748,22.623,3.52595,22.9,3.7,22.62302,3.525945
2010,5,30,14.785,14.9,14.78495,23.7534,5.66502,24,5.8,23.75344,5.665017
2010,5,31,16.7,16.8,16.74132,26.6,6.7,24.8,8.8,24.57555,8.720834
2010,6,1,16.1,16.3,16.22649,25.3,6.9,23.6,9,23.34238,8.924555
2010,6,2,15,18.5,18.49176,25.8,4.2,24.9,12.1,24.67832,12.08223
2010,6,3,15,15.9,15.81462,20.7,9.3,22.6,9.1,22.31473,9.026416
2010,6,4,13.8582,14,13.85825,17.2793,10.1469,17.7,10.2,17.27925,10.14688
2010,6,5,12.5197,12.7,12.51968,21.3898,3.42408,21.7,3.6,21.38985,3.424084
2010,6,6,11.387,11.6,11.38704,17.8958,4.64641,18.3,4.8,17.89584,4.646411
2010,6,7,12,11.8,11.59297,17.6,6.3,16.3,7.3,15.84054,7.192925
2010,6,8,13.5,10.1,9.842533,21.8,5.2,19.4,0.7,19.02625,0.4701281
2010,6,9,13,12.6,12.41671,17.1,8.9,22,3.2,21.69814,3.016642
2010,6,10,14.1,12.4,12.21077,18.6,9.5,18.9,5.9,18.51243,5.766878
